Organism/Name	TaxID	BioProject_Accession	BioProject_ID	Group	SubGroup	Size_(Mb)	GC%	Assembly_Accession	Chromosomes	Organelles	Plasmids	WGS	Scaffolds	Genes	Proteins	Release_Date	Modify_Date	Status	Center	BioSample_Accession
Nosema_apis_BRL_01	1037528	PRJNA66735	66735	Fungi	Other_Fungi	8.5695	18.9	GCA_000447185.1	-	-	-	ANPH01	554	2764	2764	2013/08/13	2014/08/04	Scaffold	Bee_Research_Laboratory,_USDA-ARS,_Beltsville,_MD	SAMN01925610
Volvariella_volvacea_V23	706473	PRJNA175251	175251	Fungi	Basidiomycetes	35.72	48.8	GCA_000349905.1	-	-	-	AMXZ01	62	-	-	2013/04/01	2014/08/04	Scaffold	The_Institute_of_Edible_Fungi,_Shanghai_Academy_of_Agricultural_Sciences	SAMN01818687
Volvariella_volvacea_PYd21	1216071	PRJNA171553	171553	Fungi	Basidiomycetes	36.6267	48.5	GCA_000355865.1	-	-	-	ANCH01	2304	-	-	2013/04/08	2014/08/11	Contig	Fujian_Agriculture_and_Forestry_University	SAMN02981474
Trichosporon_asahii_var._asahii_CBS_8904	1220162	PRJNA172216	172216	Fungi	Basidiomycetes	25.2996	59.3607	GCA_000299215.2	-	1	-	AMBO01	194	9074	8528	2012/09/24	2014/08/11	Scaffold	Beijing_Military_Command_General_Hospital_of_PLA,_China	SAMN02981446
Trichosporon_asahii_var._asahii_CBS_2479	1186058	PRJNA164647	164647	Fungi	Basidiomycetes	24.5403	59.4594	GCA_000293215.1	-	1	-	ALBS01	78	8834	8311	2012/08/22	2014/08/11	Scaffold	Beijing_Military_Command_General_Hospital_of_PLA,_China	SAMN02981437
Vittaforma_corneae_ATCC_50505	993615	PRJNA63501	63501	Fungi	Other_Fungi	3.21352	36.7	GCA_000231115.1	-	-	-	AEYK01	220	2291	2239	2011/10/19	2014/08/11	Scaffold	Broad_Institute	SAMN02981316
Phytophthora_capsici_LT1534	763924	PRJNA48515	48515	Protists	Other_Protists	56.0343	50.4	GCA_000325885.1	-	-	-	ADVJ01	-	-	-	2012/07/31	2014/08/11	Contig	JGI	SAMN02981264
Strigomonas_culicis	28005	PRJNA203517	203517	Protists	Kinetoplasts	23.5872	56.7	GCA_000482145.1	-	-	-	AUXH01	3002	-	-	2013/10/25	2014/08/06	Contig	Virginia_Commonwealth_University	SAMN02953861
Strigomonas_culicis	28005	PRJNA170971	170971	Protists	Kinetoplasts	27.2838	54.3	GCA_000442495.1	-	-	-	ATMH01	12772	12113	12083	2013/07/31	2014/08/06	Scaffold	LNCC	SAMN02953857
Pichia_kudriavzevii_M12	1213351	PRJNA171021	171021	Fungi	Ascomycetes	10.4485	38.3	GCA_000286515.1	-	-	-	ALNQ01	621	-	-	2012/08/10	2014/08/11	Contig	Universiti_Teknologi_Malaysia	SAMN02981439
Sebastes_nigrocinctus	72089	PRJNA171384	171384	Animals	Fishes	687.55	40.6	GCA_000475235.1	-	-	-	AUPR01	138020	-	-	2013/10/18	2014/08/11	Scaffold	USC	SAMN02981553
Mesobuthus_martensii	34649	PRJNA171479	171479	Animals	Other_Animals	925.546	29.3	GCA_000484575.1	-	-	-	AYEL01	-	-	-	2013/10/28	2014/08/06	Contig	Institute_of_Plant_Physiology_&_Ecology,_Shanghai_Institutes_for_Biology_Sciences,_CAS	SAMN02953875
Pelodiscus_sinensis	13735	PRJNA68233	68233	Animals	Reptiles	2202.48	44.4999	GCA_000230535.1	-	1	-	AGCU01	19904	21622	32888	2012/07/24	2014/08/11	Scaffold	P._sinensis_genome_project_consortium	SAMN02981371
Myotis_davidii	225400	PRJNA171994	171994	Animals	Mammals	2059.8	43.1	GCA_000327345.1	-	-	-	ALWT01	101769	26055	33106	2012/12/17	2013/11/06	Scaffold	BGI	SAMN01103204
Marssonina_brunnea_f._sp._'multigermtubi'_MB_m1	1072389	PRJNA66127	66127	Fungi	Ascomycetes	51.9499	42.9	GCA_000298775.1	-	-	-	AFXC01	89	10027	10027	2012/08/16	2014/08/11	Scaffold	Nanjing_Forestry_University	SAMN02981355
Ophiostoma_novo-ulmi_subsp._novo-ulmi_H327	1224258	PRJNA173023	173023	Fungi	Ascomycetes	31.8554	50.1465	GCA_000317715.1	-	1	-	AMZD01	10	-	-	2012/11/26	2014/08/11	Scaffold	Association_of_Biomolecular_Resource_Facilities	SAMN02981468
Zymoseptoria_pseudotritici_STIR04_4.3.1	985143	PRJNA63035	63035	Fungi	Ascomycetes	32.0973	53.4	GCA_000223685.2	-	-	-	AFIR01	1069	-	-	2011/08/08	2014/08/11	Contig	University_of_Aarhus,_Bioinformatics_Research_Center	SAMN02981323
Zymoseptoria_pseudotritici_STIR04_2.2.1	985140	PRJNA63031	63031	Fungi	Ascomycetes	31.624	53.6	GCA_000223665.2	-	-	-	AFIQ01	978	-	-	2011/08/08	2014/08/11	Contig	University_of_Aarhus,_Bioinformatics_Research_Center	SAMN02981322
Zymoseptoria_pseudotritici_STIR04_5.3	985141	PRJNA63037	63037	Fungi	Ascomycetes	32.7967	53.4	GCA_000223705.2	-	-	-	AFIS01	1146	-	-	2011/08/08	2014/08/11	Contig	University_of_Aarhus,_Bioinformatics_Research_Center	SAMN02981324
Zymoseptoria_pseudotritici_STIR04_5.9.1	985142	PRJNA63039	63039	Fungi	Ascomycetes	32.4962	53.5	GCA_000223725.2	-	-	-	AFIT01	1150	-	-	2011/08/08	2014/08/11	Contig	University_of_Aarhus,_Bioinformatics_Research_Center	SAMN02981325
Zymoseptoria_pseudotritici_STIR04_3.11.1	744267	PRJNA46489	46489	Fungi	Ascomycetes	33.4568	53.2	GCA_000226675.2	-	-	-	AFIO01	2408	-	-	2011/06/03	2014/08/11	Contig	Bioinformatics_Reserach_Center,_Aarhus_University	SAMN02981320
Zymoseptoria_ardabiliae_STIR04_1.1.2	985145	PRJNA63043	63043	Fungi	Ascomycetes	31.1363	53.8	GCA_000223765.2	-	-	-	AFIV01	705	-	-	2011/08/08	2014/08/11	Contig	University_of_Aarhus,_Bioinformatics_Research_Center	SAMN02981328
Zymoseptoria_ardabiliae_STIR04_1.1.1	985147	PRJNA63041	63041	Fungi	Ascomycetes	30.9575	53.8	GCA_000223745.2	-	-	-	AFIU01	769	-	-	2011/08/08	2014/08/11	Contig	University_of_Aarhus,_Bioinformatics_Research_Center	SAMN02981326
Zymoseptoria_ardabiliae_STIR04_3.13.1	985144	PRJNA63045	63045	Fungi	Ascomycetes	33.1904	53.6	GCA_000223785.2	-	-	-	AFIW01	1045	-	-	2011/08/08	2014/08/11	Contig	University_of_Aarhus,_Bioinformatics_Research_Center	SAMN02981327
Zymoseptoria_ardabiliae_STIR04_3.3.2	985146	PRJNA63047	63047	Fungi	Ascomycetes	32.8568	53.8	GCA_000223805.2	-	-	-	AFIX01	1175	-	-	2011/08/08	2014/08/11	Contig	University_of_Aarhus,_Bioinformatics_Research_Center	SAMN02981329
Epichloe_elymi_E56	1226778	PRJNA173776	173776	Fungi	Ascomycetes	32.3351	46.6	GCA_000315335.1	-	-	-	AMDJ01	-	-	-	2012/11/26	2014/08/11	Contig	University_of_Kentucky	SAMN02981457
Lipotes_vexillifer	118797	PRJNA174066	174066	Animals	Mammals	2429.21	41.4	GCA_000442215.1	-	1	-	AUPI01	30713	25232	26901	2013/07/24	2014/08/06	Scaffold	BGI	SAMN02953859
Mengenilla_moldrzyki	1155016	PRJNA72521	72521	Animals	Insects	155.727	28.7	GCA_000281935.1	-	-	-	AGDA01	-	-	-	2012/07/27	2014/08/04	Contig	Zoologisches_Forschungsmuseum_Alexander_Koenig	SAMN00715019
Apis_dorsata	7462	PRJNA174631	174631	Animals	Insects	230.34	32.5	GCA_000469605.1	-	-	-	AUPE01	4040	11550	18144	2013/09/09	2014/08/08	Scaffold	Cold_Spring_Harbor_Laboratory	SAMN02954476
Helobdella_robusta	6412	PRJNA175704	175704	Animals	Other_Animals	235.376	34.2	GCA_000326865.1	-	-	-	AMQM01	1991	23426	23426	2012/12/19	2014/09/03	Scaffold	DOE_Joint_Genome_Institute	SAMN02769625
Lottia_gigantea	225164	PRJNA175706	175706	Animals	Other_Animals	359.506	36	GCA_000327385.1	-	-	-	AMQO01	4469	23827	23822	2012/12/20	2014/09/04	Scaffold	DOE_Joint_Genome_Institute	SAMN02769626
Pseudopodoces_humilis	181119	PRJNA175930	175930	Animals	Birds	1043	41.8001	GCA_000331425.1	-	1	-	ANZD01	5406	16561	27572	2013/01/09	2014/08/11	Scaffold	Beijing_Genomics_Institute_(BGI)-Shenzhen	SAMN02981490
Capitella_teleta	283909	PRJNA175705	175705	Animals	Other_Animals	333.283	41.8	GCA_000328365.1	-	-	-	AMQN01	20803	31977	31978	2012/12/21	2014/08/01	Scaffold	DOE_Joint_Genome_Institute	SAMN02769627
Amazona_vittata	241585	PRJNA171587	171587	Animals	Birds	1175.4	41.7	GCA_000332375.1	-	-	-	AOCU01	182974	-	-	2013/01/18	2014/08/11	Scaffold	Puerto_Rican_Parrot_Genome_Project	SAMN02981494
Apalone_spinifera	55534	PRJNA177958	177958	Animals	Reptiles	1931.08	42.8	GCA_000385615.1	-	-	-	APJP01	286620	-	-	2013/04/26	2014/08/26	Scaffold	WUGSC	SAMN03004388
Candida_maltosa_Xu316	1245528	PRJNA184737	184737	Fungi	Ascomycetes	12.8263	34.2	GCA_000344705.1	-	-	-	AOGT01	2947	5986	5986	2013/03/06	2014/08/11	Contig	Tianjin_Institute_of_Industrial_Biotechnology,Chinese_Academy_of_Science	SAMN02981501
Colletotrichum_orbiculare_MAFF_240422	1213857	PRJNA171217	171217	Fungi	Ascomycetes	90.0861	37.8	GCA_000350065.1	-	-	-	AMCV01	3370	13393	13347	2013/04/01	2014/08/11	Scaffold	RIKEN_Plant_Science_Center	SAMN02981452
Leucoagaricus_gongylophorus_Ac12	1258663	PRJNA179280	179280	Fungi	Basidiomycetes	100.245	35.1	GCA_000382605.1	-	-	-	ANIS01	83777	-	-	2013/04/25	2014/08/11	Scaffold	UW-Madison	SAMN02981481
Trachipleistophora_hominis	72359	PRJNA84343	84343	Fungi	Other_Fungi	8.49818	35.3	GCA_000316135.1	-	-	-	ANCC01	310	3253	3212	2012/11/27	2014/08/11	Scaffold	Institute_for_Cell_and_Molecular_Biosciences,_Newcastle_University	SAMN02981473
Cercospora_canescens_BHU	1268270	PRJNA183604	183604	Fungi	Ascomycetes	33.9672	52	GCA_000347735.1	-	-	-	ANSM01	-	-	-	2013/03/20	2014/08/11	Contig	Banaras_Hindu_University	SAMN02981488
Rhizopus_microsporus_var._chinensis_CCTCC_M201021	1271458	PRJNA179339	179339	Fungi	Other_Fungi	45.7001	36.9	GCA_000325505.1	-	-	-	ANKS01	3431	-	-	2012/12/18	2014/08/11	Contig	Lab_of_Brewing_Microbiology_and_Applied_Enzymology	SAMN02981482
Papiliotrema_flavescens_NRRL_Y-50378	1279117	PRJEB640	185775	Fungi	Basidiomycetes	22.7905	58.5	GCA_000442785.1	-	-	-	CAUG01	712	-	-	2013/04/24	2015/01/30	Scaffold	OSU/OARDC	SAMEA2272018
Panagrellus_redivivus	6233	PRJNA186477	186477	Animals	Roundworms	65.0931	44.3	GCA_000341325.1	-	-	-	AOMH01	940	-	-	2013/02/19	2014/08/06	Scaffold	California_Institute_of_Technology	SAMN02953831
Moesziomyces_antarcticus_T-34	1151754	PRJDB53	186736	Fungi	Basidiomycetes	18.0656	60.8	GCA_000334475.1	-	-	-	BAFG01	27	6560	6640	2013/01/16	2015/09/16	Scaffold	National_Institute_of_Advanced_Industrial_Science_and_Technology	SAMD00036614
Rhizoctonia_solani_AG-1_IA	983506	PRJNA51401	51401	Fungi	Basidiomycetes	36.9381	47.6	GCA_000334115.1	-	-	-	AFRT01	2648	10590	10489	2013/01/28	2014/08/11	Scaffold	Rice_Research_Institute_of_Sichuan_Agricultural_University	SAMN02981347
Actinidia_chinensis	3625	PRJNA187206	187206	Plants	Land_Plants	604.217	35.2	GCA_000467755.1	-	-	-	AONS01	-	-	-	2013/09/16	2014/08/11	Contig	Boyce_Thompson_Institute	SAMN02981505
Penicillium_paxilli_ATCC_26601	1292256	PRJNA189173	189173	Fungi	Ascomycetes	34.8025	47.9	GCA_000347475.1	-	-	-	AOTG01	420	-	-	2013/03/18	2015/03/18	Scaffold	Massey_University	SAMN02981508
Eutypa_lata_UCREL1	1287681	PRJNA187490	187490	Fungi	Ascomycetes	54.0058	46.6	GCA_000349385.1	-	-	-	AORF01	2334	11685	11685	2013/03/27	2014/08/04	Scaffold	UC_Davis	SAMN01906717
Neofusicoccum_parvum_UCRNP2	1287680	PRJNA187491	187491	Fungi	Ascomycetes	42.5928	56.7	GCA_000385595.1	-	-	-	AORE01	1297	10366	10366	2013/04/25	2014/08/04	Scaffold	UC_Davis	SAMN01906718
Phaeoacremonium_minimum_UCRPA7	1286976	PRJNA188116	188116	Fungi	Ascomycetes	47.4654	49.6	GCA_000392275.1	-	-	-	AORD01	624	8834	8834	2013/05/10	2014/08/04	Scaffold	UC_Davis	SAMN01908518
Porphyridium_purpureum	35688	PRJNA189757	189757	Other	Other	19.4519	55.5	GCA_000397085.1	-	-	-	AROW01	3014	-	-	2013/05/16	2014/08/11	Contig	Rutgers_University	SAMN02981527
Triticum_urartu	4572	PRJNA182347	182347	Plants	Land_Plants	3747.05	46	GCA_000347455.1	-	-	-	AOTI01	499221	29190	24169	2013/03/01	2014/07/25	Scaffold	BGI	SAMN00217315
Phytophthora_alni_subsp._alni	299392	PRJNA190823	190823	Protists	Other_Protists	236	51.3	GCA_000439335.1	-	-	-	AUPN01	118474	-	-	2013/07/22	2013/07/23	Scaffold	Tree_Aggressors_Identification_using_Genomic_Approaches	SAMN02178788
Phytophthora_cambivora	53983	PRJNA190824	190824	Protists	Other_Protists	230.616	52.9	GCA_000443045.1	-	-	-	AUVH01	72332	-	-	2013/08/01	2014/08/04	Scaffold	Tree_Aggressors_Identification_using_Genomic_Approaches	SAMN02178787
Phytophthora_cryptogea	4786	PRJNA190825	190825	Protists	Other_Protists	103.037	52.1	GCA_000468175.1	-	-	-	AUWJ01	20849	-	-	2013/09/16	2014/08/04	Scaffold	Tree_Aggressors_Identification_using_Genomic_Approaches	SAMN02178792
Cronartium_comandrae_C4	1301515	PRJNA190832	190832	Fungi	Basidiomycetes	68.6058	40.7	GCA_000464975.1	-	-	-	AUZW01	35717	-	-	2013/09/06	2014/08/04	Scaffold	Tree_Aggressors_Identification_using_Genomic_Approaches	SAMN02178793
Lethenteron_camtschaticum	980415	PRJNA192554	192554	Animals	Fishes	1030.66	48.1	GCA_000466285.1	-	-	-	APJL01	86125	-	-	2013/09/10	2014/08/11	Scaffold	Institute_of_Molecular_and_Cell_Biology	SAMN02981514
Pyrenophora_seminiperda_CCB06	1302712	PRJNA192591	192591	Fungi	Ascomycetes	32.5392	49.8	GCA_000465215.1	-	-	-	ATLS01	54	-	-	2013/09/09	2014/08/11	Scaffold	Brigham_Young_University	SAMN02981545
Hirsutella_thompsonii_MTCC3556	1303644	PRJNA192877	192877	Fungi	Ascomycetes	34.5574	52.9	GCA_000472145.1	-	-	-	APKB01	621	-	-	2013/09/30	2014/08/11	Contig	Institute_of_Microbial_Technology	SAMN02981517
Haemonchus_contortus	6289	PRJEB506	194485	Animals	Roundworms	319.758	43.4	GCA_000469685.1	-	-	-	CAVP01	12915	19584	18472	2013/05/10	2015/01/30	Scaffold	WTSI	SAMEA2272274
Haemonchus_contortus	6289	PRJNA205202	205202	Animals	Roundworms	319.564	42.8	GCA_000442195.1	-	-	-	AUUS01	14388	-	-	2013/07/31	2013/11/01	Scaffold	Cornell_University	SAMN02251403
Ladona_fulva	123851	PRJNA194433	194433	Animals	Insects	1158.11	38.7	GCA_000376725.1	-	-	-	APVN01	10166	-	-	2013/04/22	2014/08/04	Scaffold	i5K-pilot	SAMN02178325
Wallemia_ichthyophaga_EXF-994	1299270	PRJNA193177	193177	Fungi	Basidiomycetes	9.65563	45.4	GCA_000400465.1	-	-	-	APLC01	82	5000	4863	2013/04/23	2014/09/19	Scaffold	BGI	SAMN02981518
Dactylellina_haptotyla_CBS_200.50	1284197	PRJNA186729	186729	Fungi	Ascomycetes	39.5319	45.3	GCA_000441935.1	-	-	-	AQGS01	1279	10959	10959	2013/07/23	2014/08/11	Scaffold	Lund_University	SAMN02981526
Leavenworthia_alabamica	310722	PRJNA202983	202983	Plants	Land_Plants	173.432	35.4	GCA_000411055.1	-	-	-	ASXC01	11715	-	-	2013/06/12	2013/06/14	Scaffold	McGill_University	SAMN02146679
Zonotrichia_albicollis	44394	PRJNA197293	197293	Animals	Birds	1052.6	41.8	GCA_000385455.1	-	-	-	ARWJ01	6018	15943	23892	2013/04/26	2014/08/11	Scaffold	White-throated_sparrow_consortium	SAMN02981528
Anopheles_nili	185578	PRJNA197423	197423	Animals	Insects	98.32	45.7	GCA_000439205.1	-	-	-	ATLZ01	51048	-	-	2013/07/22	2014/08/06	Scaffold	Virginia_Tech	SAMN02953855
Phyllosticta_citricarpa_CGMCC3.14348	1291520	PRJNA188924	188924	Fungi	Ascomycetes	32.0072	52.6	GCA_000382785.1	-	-	-	AOTE01	-	-	-	2013/04/25	2014/08/11	Contig	Zhejiang_university	SAMN02981507
Tarenaya_hassleriana	28532	PRJNA175230	175230	Plants	Land_Plants	249.93	40.5	GCA_000463585.1	-	-	-	AOUI01	12249	29912	40658	2013/09/03	2014/08/11	Scaffold	Beijing_Genomics_Institution-shenzhen	SAMN02981509
Morus_notabilis	981085	PRJNA202089	202089	Plants	Land_Plants	320.379	35.5	GCA_000414095.2	-	-	-	ATGF01	31301	29151	26965	2013/06/24	2014/02/25	Scaffold	BGI	SRS419162
Sisymbrium_irio	3730	PRJNA202979	202979	Plants	Land_Plants	245.55	38	GCA_000411075.1	-	-	-	ASZH01	21357	-	-	2013/06/13	2013/06/14	Scaffold	McGill_University	SAMN02152446
Aethionema_arabicum	228871	PRJNA202984	202984	Plants	Land_Plants	192.488	36.2	GCA_000411095.1	-	-	-	ASZG01	18312	-	-	2013/06/12	2013/06/14	Scaffold	McGill_University	SAMN02169162
Colletotrichum_gloeosporioides_Nara_gc5	1213859	PRJNA171218	171218	Fungi	Ascomycetes	55.6071	53.5	GCA_000319635.1	-	-	-	ANPB01	1241	15440	15381	2012/12/12	2014/08/11	Scaffold	RIKEN_Plant_Science_Center	SAMN02981487
Colletotrichum_gloeosporioides_Cg-14	1237896	PRJNA176412	176412	Fungi	Ascomycetes	53.2099	53.4	GCA_000446055.1	-	-	-	AMYD01	-	16538	16538	2013/08/13	2014/08/11	Contig	Agricultural_Research_Organization,_the_Volcani_Center,_Bet_Dagan_50250,_Israel	SAMN02981466
Pseudozyma_hubeiensis_SY62	1305764	PRJDB993	203274	Fungi	Basidiomycetes	18.4429	56.5	GCA_000403515.1	-	-	-	BAOW01	74	7618	7472	2013/05/16	2015/09/16	Scaffold	Kitami_Institute_of_Technology	SAMD00002584
Ara_macao	176014	PRJNA189648	189648	Animals	Birds	1204.7	42.5001	GCA_000400695.1	-	1	-	AOUJ01	192790	-	-	2013/05/20	2014/08/21	Scaffold	Texas_A&M_University	SAMN03000706
Ara_macao	176014	PRJNA175470	175470	Animals	Birds	1035.92	41.4	GCA_000400545.1	-	-	-	AMXX01	-	-	-	2013/05/20	2014/08/11	Contig	Texas_A&M_University	SAMN02981465
Angomonas_desouzai	59800	PRJNA203515	203515	Protists	Kinetoplasts	24.2509	49.2	GCA_000482185.1	-	-	-	AUXL01	-	-	-	2013/10/25	2014/08/06	Contig	VCU	SAMN02953865
Botryllus_schlosseri	30301	PRJNA205369	205369	Animals	Other_Animals	579.633	40.6	GCA_000444245.1	-	-	-	ATSW01	120139	-	-	2013/07/05	2013/08/07	Scaffold	Stanford_University	SAMN02179234
Rhizopus_delemar_RA_99-880	246409	PRJNA13066	13066	Fungi	Other_Fungi	46.1489	35.8	GCA_000149305.1	-	-	-	AACW02	83	17703	17459	2005/03/17	2014/08/06	Scaffold	Broad_Institute	SAMN02953598
Rhizophagus_irregularis_DAOM_181602	747089	PRJNA208392	208392	Fungi	Other_Fungi	90.3752	27.6	GCA_000439145.2	-	-	-	AUPC01	28039	29920	29830	2013/07/17	2014/08/04	Scaffold	DOE_Joint_Genome_Institute	SAMN02744054
Myotis_brandtii	109478	PRJNA178678	178678	Animals	Mammals	2107.24	42.9	GCA_000412655.1	-	-	-	ANKR01	169750	28478	40808	2013/06/19	2015/02/09	Scaffold	BGI	SAMN01801565
Drosophila_suzukii	28584	PRJNA213258	213258	Animals	Insects	232.923	41.8	GCA_000472105.1	-	-	-	AWUT01	8680	17222	23160	2013/09/30	2014/08/06	Scaffold	BGI	SAMN02953868
Drosophila_suzukii	28584	PRJEB132	173915	Animals	Insects	171.59	41.8	GCA_000326985.1	-	-	-	CAKG01	-	-	-	2012/08/28	2015/01/30	Contig	CRI-FEM	SAMEA2272522
Betula_nana	216990	PRJEB576	182300	Plants	Land_Plants	564.011	38.4	GCA_000327005.1	-	-	-	CAOK01	551915	-	-	2012/11/28	2015/01/30	Scaffold	QMUL	SAMEA2271942
Verticillium_alfalfae_VaMs.102	526221	PRJNA29511	29511	Fungi	Ascomycetes	32.863	55.4	GCA_000150825.1	-	-	-	ABPE01	27	10488	10237	2008/06/06	2014/08/06	Scaffold	Broad_Institute	SAMN02953725
Penicillium_oxalicum_114-2	933388	PRJNA60877	60877	Fungi	Ascomycetes	30.1774	50.6	GCA_000346795.1	-	-	-	AGIH01	9	10013	9979	2013/03/15	2014/08/11	Scaffold	State_Key_Laboratory_of_Microbial_Technology,_Shandong_University	SAMN02981374
Ceratotherium_simum_simum	73337	PRJNA74583	74583	Animals	Mammals	2464.37	41.2	GCA_000283155.1	-	1	-	AKZM01	3087	25570	33629	2012/07/30	2013/11/01	Scaffold	Broad_Institute	SAMN00778988
Trichechus_manatus_latirostris	127582	PRJNA68243	68243	Animals	Mammals	3103.81	41.6	GCA_000243295.1	-	1	-	AHIN01	6323	22652	26315	2012/01/20	2015/04/20	Scaffold	Broad_Institute	SAMN00632092
Bos_mutus	72004	PRJNA74739	74739	Animals	Mammals	2645.16	42	GCA_000298355.1	-	1	-	AGSK01	41192	25577	28881	2012/05/21	2013/11/01	Scaffold	BGI-shenzhen	SAMN00744358
Anthracocystis_flocculosa_PF-1	1277687	PRJNA185206	185206	Fungi	Basidiomycetes	23.3054	65	GCA_000417875.1	-	-	-	AOUS01	39	6877	6877	2013/06/27	2014/08/11	Scaffold	Université_Laval	SAMN02981510
Zizania_latifolia	58934	PRJNA187578	187578	Plants	Land_Plants	603.989	44.4	GCA_000418225.1	-	-	-	ASSH01	4522	-	-	2013/07/03	2014/08/11	Scaffold	Zhejiang_University	SAMN02981538
Elaeis_oleifera	80265	PRJNA183707	183707	Plants	Land_Plants	1402.73	40.8	GCA_000441515.1	-	-	-	ASIR01	26756	-	-	2013/07/25	2014/08/11	Scaffold	Orion_Genomics	SAMN02981531
Leishmania_turanica	62297	PRJNA192712	192712	Protists	Kinetoplasts	32.32	59.5	GCA_000441995.1	-	-	-	ATBU01	336	-	-	2013/07/29	2014/08/04	Scaffold	Kinetoplastid_Genomes_Consortium	SAMN02212518
Gyalolechia_flavorubescens_KoLRI002931	1353255	PRJNA210248	210248	Fungi	Ascomycetes	34.4682	41.9	GCA_000442125.1	-	-	-	AUPK01	36	-	-	2013/07/29	2014/08/11	Scaffold	Seoul_National_University	SAMN02981550
Cladonia_macilenta_KoLRI003786	1353983	PRJNA210603	210603	Fungi	Ascomycetes	37.1171	44.8	GCA_000444155.1	-	-	-	AUPP01	240	-	-	2013/08/06	2014/08/11	Scaffold	Seoul_National_University	SAMN02981551
Leishmania_gerbilli	40285	PRJNA192717	192717	Protists	Kinetoplasts	31.3986	59.6	GCA_000443025.1	-	-	-	ATBK01	492	-	-	2013/08/02	2014/08/04	Scaffold	Kinetoplastid_Genomes_Consortium	SAMN02214423
Genlisea_aurea	192259	PRJNA208769	208769	Plants	Land_Plants	43.3578	40.6	GCA_000441915.1	-	-	-	AUSU01	10684	17685	17685	2013/07/26	2013/07/31	Scaffold	Lomonosov_Moscow_State_University,_Evolutionary_Genomics_Laboratory	SAMN02206260
Endocarpon_pusillum_Z07020	1263415	PRJNA181958	181958	Fungi	Ascomycetes	37.1306	46	GCA_000464535.1	-	-	-	APWS01	908	9238	9238	2013/09/04	2014/08/11	Scaffold	chinese_academy_of_science	SAMN02981524
Puccinia_psidii_MF-1	1389203	PRJNA215767	215767	Fungi	Basidiomycetes	0.362051	40.5	GCA_000469055.1	-	-	-	AVOT01	295	-	-	2013/09/19	2014/08/11	Contig	USP	SAMN02981557
Pteronotus_parnellii	59476	PRJNA209408	209408	Animals	Mammals	1960.32	40.8	GCA_000465405.1	-	-	-	AWGZ01	177401	-	-	2013/09/06	2013/09/13	Scaffold	School_of_Biological_&_Chemical_Sciences,_Queen_Mary_University_of_London	SAMN02212709
Megaderma_lyra	9413	PRJNA209407	209407	Animals	Mammals	1735.93	40.3	GCA_000465345.1	-	-	-	AWHB01	192872	-	-	2013/09/05	2013/09/14	Scaffold	School_of_Biological_&_Chemical_Sciences,_Queen_Mary_University_of_London	SAMN02212695
Eidolon_helvum	77214	PRJNA209406	209406	Animals	Mammals	1837.75	39.2	GCA_000465285.1	-	-	-	AWHC01	133538	-	-	2013/09/05	2013/09/13	Scaffold	School_of_Biological_&_Chemical_Sciences,_Queen_Mary_University_of_London	SAMN02212690
Crithidia_acanthocephali	59798	PRJNA203520	203520	Protists	Kinetoplasts	33.7832	56.2	GCA_000482105.1	-	-	-	AUXI01	-	-	-	2013/10/25	2014/08/06	Contig	Virginia_Commonwealth_University	SAMN02953862
Strigomonas_galati	1003336	PRJNA203516	203516	Protists	Kinetoplasts	27.235	49.9	GCA_000482125.1	-	-	-	AUXN01	-	-	-	2013/10/25	2014/08/06	Contig	Virginia_Commonwealth_University	SAMN02953867
Strigomonas_oncopelti	5657	PRJNA203518	203518	Protists	Kinetoplasts	24.9629	55	GCA_000482165.1	-	-	-	AUXK01	-	-	-	2013/10/25	2014/08/06	Contig	Virginia_Commonwealth_University	SAMN02953864
Herpetomonas_muscarum	5718	PRJNA203519	203519	Protists	Kinetoplasts	30.8448	58.2	GCA_000482205.1	-	-	-	AUXJ01	-	-	-	2013/10/25	2014/08/06	Contig	Virginia_Commonwealth_University	SAMN02953863
Mnemiopsis_leidyi	27923	PRJNA64405	64405	Animals	Other_Animals	155.866	39.1	GCA_000226015.1	-	-	-	AGCP01	5100	-	-	2011/09/14	2014/08/06	Scaffold	National_Human_Genome_Research_Institute,_National_Institutes_of_Health	SAMN02953801
Albugo_candida	65357	PRJEB47	179050	Protists	Other_Protists	32.9905	43.2	GCA_000313105.1	-	-	-	CAJG01	-	-	-	2012/11/01	2015/01/30	Contig	TSL	SAMEA2272712
Albugo_candida	65357	PRJEB44	173692	Protists	Other_Protists	33.1845	43.2	GCA_000326045.1	-	-	-	CAIV01	-	-	-	2012/08/23	2015/01/30	Contig	TSL	SAMEA2272172
Albugo_candida	65357	PRJEB45	179051	Protists	Other_Protists	33.8236	43.1	GCA_000326065.1	-	-	-	CAIW01	-	-	-	2012/11/01	2015/01/30	Contig	TSL	SAMEA2272664
Hyphochytrium_catenoides	42384	PRJEA61035	61035	Protists	Other_Protists	85.1426	49.5	GCA_000327025.2	-	-	-	CAFC02	-	-	-	2011/09/14	2011/10/26	Contig	Biosciences,_University_of_Exeter	SAMEA2271983
Angiostrongylus_cantonensis	6313	PRJNA178773	178773	Animals	Roundworms	6.2549	46	GCA_000331205.1	-	-	-	ANFR01	-	-	-	2013/01/09	2014/08/06	Contig	Pontificia_Universidade_Catolica_do_Rio_Grande_do_Sul	SAMN02953826
